conversation_id,customer_tweet_id,customer_message,customer_message_clean,match_category,stage1_proposed_intent,training_label,label_source,llm_reasoning,created_at
52249,52249,"@115850 ordred headphns 28Oct, markd as dlvrd bt nvr recivd d prdct, called Mon wait 24hr,Tue wait 24hr,Wed wait 24hr,poor service no info","ordred headphns 28Oct, markd as dlvrd bt nvr recivd d prdct, called Mon wait 24hr,Tue wait 24hr,Wed wait 24hr,poor service no info",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 17:59:56 +0000 2017
50763,50762,@AmazonHelp No not yet it’s just usually dispatched very quickly and I’m hoping you haven’t run out of stock as I need them by Saturday 🤞🏽,No not yet it’s just usually dispatched very quickly and I’m hoping you haven’t run out of stock as I need them by Saturday 🤞🏽,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 18:00:20 +0000 2017
54377,54377,@115850 I am disappointed with @128308 and their no response to my problem with  @128308 Remote that has stopped working,I am disappointed with and their no response to my problem with Remote that has stopped working,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 18:00:52 +0000 2017
51609,51608,@AmazonHelp I'm not sure where it is. I'm still waiting for it so i can return it because I don't need it anymore,I'm not sure where it is. I'm still waiting for it so i can return it because I don't need it anymore,single_match,refund_return,refund_return,stage1_rule,High-confidence single rule match,Wed Nov 01 18:01:50 +0000 2017
51581,51580,@115821 What’s the point of prime if I get 10+ day shipping?,What’s the point of prime if I get 10+ day shipping?,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 18:02:41 +0000 2017
49939,49937,@AmazonHelp Does this help? https://t.co/maMZLnsdfv,Does this help?,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 18:02:45 +0000 2017
52251,52251,@AmazonHelp Having some issues with your jobs portal using social login with LinkedIn.,Having some issues with your jobs portal using social login with LinkedIn.,single_match,account_access,account_access,stage1_rule,High-confidence single rule match,Wed Nov 01 18:08:47 +0000 2017
52943,52934,"@AmazonHelp I didn't return it (never received it) and I dont want a refund, I want the book. :)","I didn't return it (never received it) and I dont want a refund, I want the book. :)",single_match,refund_return,refund_return,stage1_rule,High-confidence single rule match,Wed Nov 01 18:10:27 +0000 2017
52240,52240,"@117086 e meu kindle?? Envie logo, criatura, cure meu desassossego","e meu kindle?? Envie logo, criatura, cure meu desassossego",single_match,device_digital_content,device_digital_content,stage1_rule,High-confidence single rule match,Wed Nov 01 18:11:09 +0000 2017
52246,52246,"@127748 @115850  @AmazonHelp @115821 @121899  Never purchase TCL led . Worst services after sales.
Amazon didn't help me even.",Never purchase TCL led . Worst services after sales. Amazon didn't help me even.,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 18:12:42 +0000 2017
52222,52219,"@AmazonHelp -""A complaint has been made"" which is great except it does nothing to actually rectify the issue. They have my number but never call","-""A complaint has been made"" which is great except it does nothing to actually rectify the issue. They have my number but never call",single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 18:13:12 +0000 2017
52243,52243,@AmazonHelp I have my account blocked. I have already sent the fax you have requested (twise) but still got no aswer. What should I do?,I have my account blocked. I have already sent the fax you have requested (twise) but still got no aswer. What should I do?,single_match,account_access,account_access,stage1_rule,High-confidence single rule match,Wed Nov 01 18:14:04 +0000 2017
51603,51602,"@AmazonHelp Going to have to call support as it wont let me change my password, same thing happened less than two weeks ago.","Going to have to call support as it wont let me change my password, same thing happened less than two weeks ago.",single_match,account_access,account_access,stage1_rule,High-confidence single rule match,Wed Nov 01 18:19:10 +0000 2017
15288,15292,"@118919 @119356 Delivery date 1Nov hai Aur Abhi tak Delivery nahi kiya hai ||Gati courier|| Godda, jharkhand my amazon id __email__","Delivery date 1Nov hai Aur Abhi tak Delivery nahi kiya hai ||Gati courier|| Godda, jharkhand my amazon id __email__",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 18:19:36 +0000 2017
52929,52929,"Vino un repartidor de @116875 y, ¿qué creen que hizo? Me pidió dinero a cambio de entregarme el paquete.","Vino un repartidor de y, ¿qué creen que hizo? Me pidió dinero a cambio de entregarme el paquete.",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 18:20:44 +0000 2017
52211,52210,"@115830 The porch was open &amp; the parcel could have been left in there, but you just couldn’t be bothered to drive out to the countryside could you?","The porch was open &amp; the parcel could have been left in there, but you just couldn’t be bothered to drive out to the countryside could you?",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 18:22:41 +0000 2017
52198,52198,"@AmazonHelp hello when my brother is trying to order from you ,when typing in his adress its coming up with next doors adress which is wrong","hello when my brother is trying to order from you ,when typing in his adress its coming up with next doors adress which is wrong",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 18:23:38 +0000 2017
51599,51598,@AmazonHelp I checked again. I have uploaded the video to youtube. Its playing here. Is their any location restriction.,I checked again. I have uploaded the video to youtube. Its playing here. Is their any location restriction.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 18:23:55 +0000 2017
52211,52212,@115830 Substandard customer service for rural areas again. What exactly did I pay extra for? Very disappointed child here - thanks.,Substandard customer service for rural areas again. What exactly did I pay extra for? Very disappointed child here - thanks.,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 18:24:17 +0000 2017
52946,52946,"@115821 please update your app, these dialogs are OLD. https://t.co/PSM3eXuVIf","please update your app, these dialogs are OLD.",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 18:25:26 +0000 2017
52909,52909,"@AmazonHelp that awkward moment you’ve recently moved 🏠 and you get your delivery sent to the wrong address (correct street, wrong number)","that awkward moment you’ve recently moved 🏠 and you get your delivery sent to the wrong address (correct street, wrong number)",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 18:28:04 +0000 2017
52915,52915,"@AmazonHelp once again @916 @127917 can't deliver.  No reason just ""could not attempt delivery"".  Stayed home 4 the delivery","once again can't deliver. No reason just ""could not attempt delivery"". Stayed home 4 the delivery",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 18:31:21 +0000 2017
47874,47880,@AmazonHelp Tried that. Just asks me to contact seller first. That's why I came to twitter. But different people keep responding so I'm getting nowhere.,Tried that. Just asks me to contact seller first. That's why I came to twitter. But different people keep responding so I'm getting nowhere.,single_match,seller_marketplace,seller_marketplace,stage1_rule,High-confidence single rule match,Wed Nov 01 18:31:53 +0000 2017
52926,52926,AMZL US - @115821 shipping carrier is awful - Multiple items weren't delivered. 5+ yrs Prime Mmbr. Take us back 2 @115817. #AMZLDriverLost,AMZL US - shipping carrier is awful - Multiple items weren't delivered. 5+ yrs Prime Mmbr. Take us back 2 . #AMZLDriverLost,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 18:32:40 +0000 2017
51603,51605,@AmazonHelp I've called support and it's been moved to an 'account specialist' just like last time as apparently I didn't call when this happened before (which I did three times). Just very frustrated this happens whenever I try and place an order.,I've called support and it's been moved to an 'account specialist' just like last time as apparently I didn't call when this happened before (which I did three times). Just very frustrated this happens whenever I try and place an order.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 18:32:41 +0000 2017
52225,52224,@AmazonHelp it has entered the dispatch process just today and email says sending to old address even though I made the address change days ago!,it has entered the dispatch process just today and email says sending to old address even though I made the address change days ago!,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 18:32:45 +0000 2017
52911,52911,@115850 My refund is pending for over 1 month. I think I will shift my loyalty to @118702,My refund is pending for over 1 month. I think I will shift my loyalty to,single_match,refund_return,refund_return,stage1_rule,High-confidence single rule match,Wed Nov 01 18:35:36 +0000 2017
52909,52907,"@AmazonHelp Its my neighbour, but i know they will deny recieving it, so looks like ive lost out 😂","Its my neighbour, but i know they will deny recieving it, so looks like ive lost out 😂",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 18:36:44 +0000 2017
52929,53524,@128093 @116875 Hace un mes eran una maravilla. Y se suponía que Amazon Logistics era confiable.,Hace un mes eran una maravilla. Y se suponía que Amazon Logistics era confiable.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 18:39:32 +0000 2017
52198,52197,@AmazonHelp His parcels keep going next door as the previous owner was using his adress as hers,His parcels keep going next door as the previous owner was using his adress as hers,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 18:39:53 +0000 2017
46526,46530,"@AmazonHelp The investigation I was told to wait 24hrs for, said that “the carrier has confirmed it has been delivered” obviously it hasn’t been","The investigation I was told to wait 24hrs for, said that “the carrier has confirmed it has been delivered” obviously it hasn’t been",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 18:42:27 +0000 2017
